"user_id","longitude","latitude","timestamp","datetime","ha"
"cocky_stallman",-38.31774858196279,36.67049526186754,1705322749,"2024-01-15 08:45:49-04:00",8.781721619820255
"cocky_stallman",-38.31767169025262,36.67049619952205,1705322907,"2024-01-15 08:48:27-04:00",8.51630094048715
"cocky_stallman",-38.31757843772596,36.670509408874594,1705323027,"2024-01-15 08:50:27-04:00",15.17829137767839
"cocky_stallman",-38.31762006091755,36.67044577425805,1705323109,"2024-01-15 08:51:49-04:00",11.200002299686684
"cocky_stallman",-38.31777106184982,36.670453999704115,1705323143,"2024-01-15 08:52:23-04:00",15.60937755829469
"cocky_stallman",-38.317652949768465,36.67037459660973,1705323225,"2024-01-15 08:53:45-04:00",18.01843102186334
"cocky_stallman",-38.31773323024697,36.670378898880315,1705323242,"2024-01-15 08:54:02-04:00",16.099955914805598
"cocky_stallman",-38.3177410185776,36.67033413062241,1705323304,"2024-01-15 08:55:04-04:00",14.434436493034767
"cocky_stallman",-38.31774396627414,36.67028082151295,1705323371,"2024-01-15 08:56:11-04:00",28.688331809980227
"cocky_stallman",-38.31767262065622,36.670315438520916,1705323541,"2024-01-15 08:59:01-04:00",12.844337769003795
"confident_keller",-38.318209799984075,36.66993256493626,1705304015,"2024-01-15 03:33:35-04:00",8.202411112138048
"confident_keller",-38.318181032850454,36.66989229261726,1705304341,"2024-01-15 03:39:01-04:00",8.216434613855307
"confident_keller",-38.31822042827173,36.66985512264332,1705304746,"2024-01-15 03:45:46-04:00",8.237139754990757
"confident_keller",-38.31832078015699,36.669866522491596,1705304928,"2024-01-15 03:48:48-04:00",8.573778361447992
"confident_keller",-38.318221771990416,36.66998680307508,1705304942,"2024-01-15 03:49:02-04:00",8.907068660487107
"confident_keller",-38.318229093821984,36.66983744240317,1705305275,"2024-01-15 03:54:35-04:00",8.432312195707059
"confident_keller",-38.31810434694743,36.669853548180086,1705305762,"2024-01-15 04:02:42-04:00",8.450525040012396
"confident_keller",-38.318225711643265,36.66994647737161,1705306003,"2024-01-15 04:06:43-04:00",13.651348841449126
"confident_keller",-38.318142257322464,36.6699281823795,1705306156,"2024-01-15 04:09:16-04:00",9.321183382461333
